 time step =            1 ;
          17;          22;          24;          12;          29;          23;          18;          25;          16;           7;
          23;           8;          11;          19;          22;          15;          19;          29;           6;          18;
          23;          29;          19;          23;          16;          21;          21;          10;          21;          22;
          35;          20;          16;          24;          19;          21;          23;           9;          12;          25;
          25;          20;          17;          21;          25;          20;          24;          11;          22;          25;
          25;          17;          16;          23;          18;          18;          29;          16;          15;          29;
          23;          26;          21;          19;          30;          22;          14;          20;          21;          26;
          14;          24;          15;          25;          18;          25;          15;          16;          19;          15;
          17;          17;          21;          16;          24;          22;          20;          23;          26;          29;
           5;          22;          15;          22;          23;          20;          19;          20;          19;          23;
 time step =            2 ;
          21;          24;          24;          12;          22;          18;          24;          23;          29;           7;
          15;          14;          11;          21;          22;          21;          24;          29;           7;          22;
          16;          21;          17;          21;          25;          21;          28;          13;          18;          25;
          22;          30;          14;          18;          17;          29;          22;          23;          33;          25;
          25;          21;          13;          30;          30;          21;          18;           6;          21;          19;
          15;          24;          17;          22;          26;          19;          14;          28;          14;          19;
          24;          20;          22;          18;          15;          19;           7;          28;          20;          24;
          23;          21;          19;          17;          14;          21;          24;          19;          24;           7;
          22;          10;          26;          26;          18;          19;          21;          24;          17;          21;
           8;          27;          15;          20;          15;          24;          24;          18;          25;          25;
 time step =            3 ;
          14;           9;          18;          10;          24;          21;          15;          21;           5;           6;
          21;          11;           9;          12;          18;          22;          22;          10;          11;          22;
          11;           0;          13;           6;          18;          21;          12;          12;           8;          25;
          20;          10;          13;          14;          16;          18;          25;          20;           8;          13;
          14;           8;          10;          26;           6;          24;          18;           9;           8;          10;
          18;           7;          10;          22;          14;           6;          22;          17;          10;          19;
          20;          21;          11;          22;          21;          20;           9;          19;          18;          15;
          19;          28;          14;          15;          13;          18;          18;           9;          18;          16;
          25;          14;          21;          21;          19;          25;           4;          27;           9;          24;
           4;          17;          18;          23;          27;          22;          18;           8;          17;          10;
 time step =            4 ;
          17;          12;          18;          11;          27;          25;          21;          19;          26;           5;
          33;          11;          22;          13;          16;          25;          25;           9;          14;          25;
          10;          26;          18;           9;           9;          16;           9;          13;           7;          16;
          22;          10;           7;          22;          25;          26;          24;           6;          21;          18;
          24;           6;          21;          23;           7;          16;          26;           8;          17;           9;
          12;           7;           6;          26;          10;          13;          17;          17;          14;          18;
          16;          22;          20;          18;          24;          26;          13;          11;          13;          12;
          28;          15;          10;          11;          10;          17;          26;          16;          11;          12;
          24;          15;          29;          24;          24;          10;          11;          17;          25;          16;
           6;          20;           9;          23;          19;          10;          10;          17;          18;          22;
 time step =            5 ;
          16;           8;          21;          13;          19;          17;          17;          17;           7;           4;
          13;          14;           6;           7;          15;          23;          18;          10;           9;          21;
           9;          18;          29;          16;          24;          20;           5;           8;           9;           9;
          11;          13;          11;          17;          13;          15;          12;          23;          14;          24;
          17;           8;          23;          25;          11;          12;          14;          13;          28;          11;
          26;          10;           3;          15;           8;          20;          10;          15;           5;          10;
          14;          20;          20;          15;          19;          20;           7;          11;          23;           6;
          19;          14;           8;          20;           9;          20;          18;           7;          27;          10;
          24;          16;          19;          25;          28;          20;          22;          16;          24;          20;
           8;          17;          23;          26;          20;          13;          14;          28;          18;          24;
 time step =            6 ;
          19;          18;          32;           6;          22;          18;          23;          10;          25;           7;
          17;           9;           6;           8;          12;          24;          22;          11;          14;          20;
          14;          10;          27;          21;           9;           7;           8;          19;           3;          17;
          14;           3;           4;          21;           9;          29;          32;          18;          30;          23;
          28;          23;          13;          19;          12;          12;          20;          17;           2;          13;
          22;          22;          19;          35;           6;          26;          17;          10;          11;           8;
          11;          27;          29;          23;          21;          18;          11;          15;           6;          13;
          26;          29;           4;           8;          17;          23;          24;          14;          14;           8;
          14;          32;          23;          13;          24;          24;          27;          20;          14;          28;
           8;          10;          19;          23;           8;           9;           7;          18;          24;          10;
 time step =            7 ;
          16;           6;          21;           7;          28;          22;          16;          37;          25;          11;
          25;          17;           4;          10;          23;          20;          19;           5;           8;          25;
           9;          29;          24;          17;          19;          17;           6;          12;           3;           9;
          23;           6;           6;          20;          11;           7;          23;          12;          25;          29;
          21;          21;          21;          18;           5;          12;          24;          21;           4;          20;
          19;          11;          18;          17;          14;          20;           8;          14;           5;           5;
          29;          18;          24;          10;           8;          25;          12;          11;          20;          19;
          19;           6;           8;           8;           3;          11;          24;          11;          17;          17;
          18;           9;          26;          23;          10;           4;          11;          26;          16;          27;
          12;          22;          23;          28;          15;          15;          12;          11;          18;          18;
 time step =            8 ;
          18;          13;          19;          11;          24;          23;          23;           8;          13;           5;
          25;          20;           8;          10;          25;          20;          25;          19;           4;          19;
           8;          21;          14;           8;           4;          18;          10;          29;          11;          18;
          19;           9;          10;          13;           8;          20;          12;          20;           4;          25;
          28;          17;           7;          13;           4;           7;          16;          15;          16;          10;
          26;          27;          13;          17;          12;          15;          12;          30;           2;           8;
          19;          17;          20;          15;          17;          20;           7;           6;          20;           9;
          21;          13;           7;          16;           9;          13;          17;          11;           3;           5;
          21;          33;          30;          27;          24;          10;          12;          15;           5;          22;
           6;          21;          23;          24;          26;           8;          15;          10;           8;           8;
 time step =            9 ;
          29;          24;          20;          10;          29;          22;          27;          10;          14;           7;
          24;           9;          23;          18;          10;          22;          18;          27;          12;          10;
           5;          10;          21;          17;           9;          21;          13;          10;          10;          20;
          18;           7;          16;          19;          12;          22;          26;          17;           6;          13;
          34;          21;          17;          23;          10;          13;          14;          18;          16;          13;
          34;          23;          20;          24;          13;           9;          26;          19;          10;          11;
          19;          29;          24;          15;          19;          22;          12;          24;          24;           4;
          21;          12;           8;          10;          10;          12;          18;          12;          21;          17;
          25;          15;          11;          22;          19;          26;           2;          18;           3;          18;
           7;          23;          23;           9;          18;          16;           9;           6;          27;          21;
 time step =           10 ;
          20;          23;          10;           8;          13;          18;          18;           5;          16;           8;
           9;          11;          20;           7;          12;          22;          19;          12;          15;          20;
           9;          26;          26;          29;           9;          11;          12;          11;           8;          15;
          12;           5;          10;          14;           6;          13;          19;          22;           9;          23;
          17;           4;          10;          25;          11;           9;          30;          15;          25;          22;
          20;          22;          14;          22;          10;          13;          25;          19;           7;           8;
          15;          12;          25;          21;          10;          15;          14;          24;          12;          11;
           7;           8;           5;           7;          25;          11;          13;          15;          21;          10;
          16;          10;           9;          23;          16;          25;           6;          11;           4;          34;
           9;          15;          24;          16;          18;           5;          15;           7;          12;          22;
 time step =           11 ;
          19;          17;          12;          11;          13;          28;          26;          18;          15;           9;
          26;          15;          22;           6;           8;           9;          16;          23;           8;          10;
           6;          18;          18;          17;          17;           7;           3;          13;          12;          23;
          22;           3;          13;          24;          10;           7;          18;          23;           4;          10;
          17;          27;          22;          22;          11;          14;          21;          28;          17;          11;
          22;          21;          26;          15;          14;          13;          16;           9;           3;           8;
          14;          17;          22;          28;          16;          10;          12;          24;           6;           9;
          13;           8;          13;           6;          24;          12;          21;           5;          15;          11;
           5;           5;          12;           8;           6;          22;           6;          16;           3;          12;
           5;          23;          18;          12;          15;          11;          13;          15;          15;           9;
 time step =           12 ;
          25;          23;          19;          16;          17;          23;          24;          32;          15;          13;
          16;          24;          20;          14;          27;          19;          21;          23;          13;          26;
           9;          21;          23;          23;          27;          15;          20;          19;          23;           9;
           8;           6;          15;          23;          21;          26;           8;          18;           3;          10;
          19;           5;          25;          21;          17;          11;          22;          28;           1;          10;
          25;          21;          19;          19;          10;          20;          20;          19;          26;          13;
          19;          27;          17;          22;          16;          18;           8;          23;           4;           8;
          25;          13;          16;           6;          19;          10;          18;           8;          18;          14;
          21;          21;           8;          12;           6;          20;           2;           9;          12;          22;
           6;          11;          26;          12;          25;          15;          12;          17;          23;          29;
 time step =           13 ;
          17;          20;          21;          17;          20;          16;          22;          19;          15;           6;
          21;          28;          23;          15;          13;          12;          14;          27;          11;          30;
          15;           9;          22;          16;          24;           7;           5;          10;           6;          17;
          27;          20;           9;          17;          17;          21;          14;          22;           9;          26;
          24;          27;          21;           7;          20;           9;          25;          10;           9;          19;
          19;          23;          18;          12;           6;          18;           7;          20;          16;          11;
          24;          15;          11;           5;          15;           9;           6;          20;          22;           5;
          23;          17;          10;          10;           4;          16;          10;           6;           4;          11;
          20;          18;          11;          18;          16;           8;          29;          21;           5;          22;
           9;          25;          19;          10;           8;          12;          10;          23;          13;          25;
 time step =           14 ;
          28;          17;          12;          10;          19;          11;          10;          30;           5;           4;
          24;          17;          19;          10;          15;          18;          19;           7;          20;           8;
          21;           8;          22;          22;          25;          19;          14;          11;          17;          24;
