 time step =            1 ;
         483;         426;         402;         417;         451;         539;         569;         543;         486;          87;
         488;         463;         430;         438;         434;         430;         509;         550;         543;         495;
         589;         493;         529;         527;         466;         409;         404;         493;         592;         589;
         665;         587;         526;         609;         510;         436;         358;         423;         581;         666;
         618;         635;         600;         584;         620;         487;         404;         366;         479;         618;
         516;         595;         646;         618;         572;         592;         446;         402;         413;         522;
         434;         484;         567;         634;         595;         533;         587;         445;         413;         435;
         407;         398;         454;         569;         620;         582;         531;         641;         463;         399;
         452;         386;         424;         484;         589;         607;         572;         530;         659;         449;
          88;         434;         405;         426;         465;         562;         584;         565;         507;         668;
 time step =            2 ;
          89;          80;          64;          80;          79;          89;          86;          90;          86;          89;
          91;          74;          67;          81;          87;          86;          85;          78;          82;         153;
          82;          88;          80;          84;          87;          84;          84;          75;          67;         154;
          88;          86;          75;          85;          86;          87;          83;          76;          81;         156;
          85;          87;          86;          82;          91;          85;          86;          78;          80;         165;
          92;          85;          81;          90;          86;          87;          76;          76;          75;         158;
          83;          84;          89;          92;          89;          86;          77;          80;          75;         153;
          79;          79;          86;          89;          86;          82;          86;          90;          86;         140;
          78;          84;          83;          90;          92;          86;          86;          91;          85;         155;
          81;         151;         123;         154;         161;         173;         165;         172;         166;         323;
 time step =            3 ;
          90;          78;          85;          75;          82;          88;          91;          84;          84;          88;
          78;          72;          71;          78;          83;          87;          79;          79;          79;         153;
          88;          77;          77;          83;          86;          88;          89;          78;          80;         165;
          87;          81;          85;          86;          90;          89;          90;          72;          85;         169;
          90;          87;          89;          85;          81;          88;          80;          75;          82;         158;
          92;          82;          82;          86;          81;          91;          82;          80;          75;         162;
          92;          84;          92;          94;          92;          82;          76;          82;          81;         152;
          83;          81;          89;          83;          89;          85;          86;          83;          81;         143;
          77;          78;          85;          90;          87;          84;          88;          89;          90;         153;
          89;         151;         147;         152;         158;         168;         173;         161;         166;         321;
 time step =            4 ;
          86;          81;          84;          78;          83;          91;          89;          90;          87;          81;
          82;          73;          81;          74;          88;          88;          86;          85;          86;         154;
          90;          83;          74;          83;          92;          88;          91;          84;          86;         164;
          89;          85;          75;          86;          80;          87;          87;          83;          82;         160;
          89;          87;          84;          84;          91;          92;          81;          72;          77;         166;
          91;          92;          90;          86;          89;          85;          77;          78;          82;         150;
          89;          90;          89;          88;          84;          87;          86;          78;          86;         148;
          86;          85;          86;          92;          90;          90;          85;          89;          76;         151;
          84;          94;          93;          82;          88;          89;          95;          88;          87;         140;
          86;         168;         159;         155;         159;         166;         170;         169;         167;         307;
 time step =            5 ;
          91;          77;          79;          80;          81;          82;          89;          88;          78;          84;
          89;          71;          72;          79;          91;          87;          89;          89;          83;         173;
          78;          82;          77;          89;          87;          91;          86;          85;          82;         155;
          85;          84;          83;          87;          86;          91;          84;          75;          79;         165;
          90;          88;          90;          86;          85;          89;          91;          71;          85;         154;
          85;          84;          90;          86;          81;          86;          79;          86;          73;         151;
          84;          90;          88;          96;          84;          79;          85;          78;          80;         155;
          86;          91;          88;          91;          89;          90;          83;          89;          80;         138;
          94;          93;          90;          90;          87;          90;          86;          86;          84;         163;
          88;         160;         155;         158;         154;         160;         166;         166;         162;         325;
 time step =            6 ;
          87;          90;          90;          85;          91;          88;          87;          89;          89;          92;
          93;          84;          89;          94;          89;          94;          93;          93;          90;         174;
          89;          89;          94;          90;          91;          82;          87;          88;          90;         167;
          90;          93;          89;          94;          87;          93;          87;          88;          93;         173;
          87;          87;          90;          89;          90;          86;          89;          89;          84;         168;
          88;          91;          94;          91;          86;          90;          89;          90;          90;         167;
          89;          89;          94;          86;          91;          92;          94;          91;          92;         174;
          89;          83;          93;          87;          88;          86;          87;          91;          84;         165;
          93;          85;          80;          89;          90;          85;          87;          89;          88;         171;
          92;         171;         179;         169;         167;         169;         167;         164;         166;         333;
 time step =            7 ;
          86;          90;          91;          88;          88;          89;          83;          84;          91;          83;
          84;          94;          83;          91;          94;          84;          87;          91;          90;         163;
          87;          93;          90;          94;          91;          88;          91;          91;          93;         174;
          93;          86;          90;          86;          92;          90;          86;          91;          92;         170;
          86;          91;          96;          84;          90;          91;          89;          91;          86;         164;
          95;          84;          90;          88;          88;          84;          86;          89;          96;         172;
          85;          85;          90;          91;          90;          90;          89;          93;          93;         161;
          89;          84;          86;          90;          93;          87;          91;          88;          85;         176;
          84;          97;          90;          93;          91;          91;          94;          87;          90;         151;
          87;         171;         175;         164;         176;         163;         161;         159;         164;         292;
 time step =            8 ;
          91;          90;          89;          91;          89;          94;          89;          89;          93;          96;
          86;          93;          90;          87;          97;          93;          85;          91;          85;         167;
          89;          88;          86;          93;          88;          89;          87;          91;          89;         170;
          92;          90;          89;          89;          88;          88;          92;          87;          91;         175;
          88;          89;          92;          94;          81;          87;          91;          88;          81;         159;
          87;          87;          92;          85;          89;          87;          88;          85;          86;         169;
          88;          93;          92;          88;          87;          92;          90;          87;          89;         162;
          88;          93;          91;          89;          93;          83;          91;          87;          82;         177;
          85;          89;          89;          87;          84;          90;          87;          92;          88;         169;
          93;         173;         168;         180;         163;         179;         160;         169;         170;         343;
 time step =            9 ;
          94;          87;          91;          90;          87;          83;          88;          93;          90;          92;
          88;          92;          87;          92;          88;          93;          93;          84;          83;         165;
          92;          88;          90;          93;          92;          91;          89;          88;          89;         169;
          87;          87;          88;          87;          91;          91;          85;          90;          87;         171;
          94;          86;          89;          87;          89;          90;          84;          87;          91;         177;
          88;          84;          92;          84;          97;          91;          94;          82;          89;         163;
          91;          87;          89;          89;          81;          95;          93;          86;          95;         169;
          91;          86;          89;          88;          90;          90;          90;          83;          93;         169;
          93;          90;          87;          93;          91;          83;          87;          88;          87;         170;
          89;         170;         173;         169;         163;         160;         171;         169;         173;         342;
 time step =           10 ;
          89;          90;          85;          86;          94;          91;          92;          88;          86;          91;
          88;          86;          91;          90;          86;          93;          90;          94;          85;         173;
          87;          89;          92;          93;          89;          81;          86;          89;          84;         162;
          94;          90;          90;          93;          88;          84;          88;          88;          89;         174;
          86;          90;          83;          87;          84;          86;          87;          92;          90;         163;
          90;          86;          90;          93;          91;          88;          91;          88;          96;         167;
          92;          87;          82;          88;          88;          93;          94;          92;          95;         174;
          89;          86;          84;          89;          91;          90;          90;          87;          94;         163;
          92;          87;          88;          90;          83;          90;          90;          89;          90;         173;
          96;         166;         168;         162;         175;         176;         173;         163;         167;         339;
 time step =           11 ;
          90;          94;          95;          82;          93;          85;          80;          92;          89;          91;
          88;          91;          87;          91;          93;          89;          83;          86;          88;         167;
          88;          90;          84;          94;          86;          87;          95;          87;          90;         165;
          91;          88;          86;          92;          97;          95;          91;          89;          93;         161;
          94;          85;          85;          94;          96;          88;          87;          91;          93;         166;
          90;          90;          90;          86;          88;          90;          93;          91;          87;         181;
          87;          89;          84;          88;          87;          95;          95;          90;          85;         161;
          93;          82;          85;          86;          88;          89;          86;          93;          93;         167;
          90;          90;          82;          89;          94;          89;          92;          85;          92;         173;
          97;         167;         175;         166;         171;         166;         161;         168;         171;         329;
 time step =           12 ;
          92;          94;          93;          90;          90;          91;          89;          94;          85;          94;
          91;          90;          90;          85;          85;          87;          90;          96;          87;         169;
          90;          94;          94;          91;          93;          92;          83;          91;          86;         162;
          91;          92;          86;          87;          91;          91;          84;          85;          85;         179;
          89;          88;          90;          86;          89;          91;          89;          94;          93;         168;
          92;          89;          90;          88;          89;          90;          84;          85;          90;         170;
          89;          84;          89;          96;          84;          92;          90;          90;          83;         169;
          93;          83;          95;          89;          92;          87;          89;          89;          87;         177;
          86;          89;          84;          89;          92;          90;          92;          91;          90;         165;
          92;         175;         166;         174;         168;         175;         172;         171;         161;         323;
 time step =           13 ;
          88;          87;          91;          90;          86;          91;          91;          92;          86;          78;
          91;          92;          93;          88;          86;          91;          92;          86;          96;         170;
          90;          91;          86;          89;          88;          91;          88;          91;          92;         179;
          91;          93;          91;          91;          93;          87;          90;          91;          93;         171;
          87;          89;          87;          88;          96;          91;          93;          90;          91;         162;
          90;          87;          89;          93;          92;          93;          90;          91;          90;         171;
          89;          92;          93;          90;          91;          89;          85;          83;          87;         169;
          90;          91;          83;          94;          88;          87;          86;          93;          90;         169;
          88;          88;          90;          85;          88;          88;          90;          87;          84;         164;
          80;         167;         172;         179;         172;         169;         178;         174;         153;         276;
 time step =           14 ;
          90;          86;          92;          90;          85;          87;          91;          93;          87;          90;
          85;          87;          84;          89;          85;          90;          86;          89;          87;         160;
          89;          88;          85;          89;          86;          89;          92;          91;          90;         170;
          93;          91;          91;          90;          90;          85;          85;          88;          89;         170;
          94;          88;          88;          88;          85;          89;          94;          88;          84;         170;
          91;          90;          92;          90;          88;          89;          89;          87;          90;         170;
          91;          87;          89;          82;          89;          90;          91;          86;          91;         169;
          93;          84;          88;          90;          86;          93;          90;          91;          92;         164;
          88;          89;          89;          84;          84;          89;          89;          91;          90;         165;
          90;         169;         177;         173;         166;         162;         171;         168;         167;         326;
 time step =           15 ;
          89;          84;          90;          89;          88;          96;          86;          86;          87;          91;
          88;          84;          89;          88;          90;          87;          88;          88;          88;         167;
          91;          92;          81;          87;          92;          84;          85;          87;          91;         164;
          94;          91;          91;          90;          90;          90;          88;          92;          89;         168;
          86;          87;          89;          86;          88;          84;          85;          88;          92;         166;
          90;          89;          92;          89;          90;          84;          88;          91;          86;         168;
          93;          91;          87;          94;          92;          82;          87;          90;          87;         179;
          91;          94;          89;          92;          90;          88;          93;          93;          87;         169;
          90;          92;          86;          87;          86;          93;          89;          82;          89;         169;
          86;         162;         169;         168;         175;         182;         164;         169;         164;         328;
 time step =           16 ;
          92;          86;          89;          85;          86;          89;          88;          91;          87;          91;
          87;          90;          90;          84;          91;          89;          90;          88;          89;         171;
          91;          88;          93;          89;          96;          86;          87;          88;          85;         171;
          91;          89;          92;          92;          88;          90;          89;          91;          89;         171;
          95;          86;          88;          85;          88;          90;          88;          87;          89;         171;
          86;          93;          93;          92;          89;          88;          85;          86;          87;         165;
          85;          93;          81;          95;          83;          89;          89;          90;          91;         171;
          95;          90;          93;          92;          93;          93;          94;          86;          95;         171;
          83;          91;          91;          89;          89;          90;          87;          89;          97;         156;
          93;         169;         170;         169;         169;         167;         166;         176;         163;         327;
 time step =           17 ;
          91;          86;          90;          94;          92;          84;          87;          90;          79;          95;
          85;          86;          85;          89;          90;          80;          90;          94;          84;         172;
          90;          89;          82;          93;          87;          89;          90;          88;          87;         169;
          94;          90;          93;          93;          93;          92;          91;          83;          92;         179;
          89;          86;          91;          85;          88;          91;          91;          93;          82;         162;
          83;          87;          89;          91;          87;          82;          89;          89;          89;         157;
          93;          89;          88;          91;          88;          87;          93;          88;          92;         166;
          89;          90;          94;          93;          91;          83;          90;          90;          92;         170;
          92;          90;          88;          92;          85;          95;          86;          90;          91;         170;
          86;         164;         171;         177;         172;         161;         160;         176;         153;         323;
 time step =           18 ;
          94;          85;          85;          90;          86;          91;          89;          92;          91;          87;
          93;          85;          90;          89;          92;          90;          86;          91;          90;         172;
          85;          86;          93;          89;          91;          87;          91;          85;          91;         164;
          88;          87;          92;          85;          87;          88;          90;          89;          92;         175;
          91;          87;          88;          89;          93;          92;          82;          92;          89;         167;
          95;          87;          90;          90;          83;          91;          93;          84;          94;         175;
          92;          89;          91;          91;          86;          94;          94;          86;          91;         171;
          92;          89;          85;          89;          92;          84;          87;          89;          87;         171;
          90;          88;          84;          88;          87;          88;          93;          80;          87;         165;
          88;         168;         165;         174;         163;         171;         170;         171;         166;         323;
 time step =           19 ;
          81;          89;          92;          90;          84;          93;          90;          91;          86;          79;
          87;          88;          89;          90;          91;          91;          87;          86;          89;         165;
          89;          88;          88;          91;          81;          88;          89;          84;          90;         163;
          89;          90;          93;          89;          91;          88;          86;          90;          92;         178;
          91;          91;          92;          91;          91;          90;          88;          92;          88;         162;
          91;          88;          87;          91;          86;          82;          88;          87;          89;         170;
          92;          91;          96;          91;          91;          94;          80;          91;          90;         173;
          88;          89;          97;          91;          93;          94;          87;          89;          81;         162;
          82;          89;          93;          87;          86;          94;          91;          92;          83;         152;
          80;         165;         176;         170;         166;         172;         173;         166;         155;         266;
 time step =           20 ;
          90;          90;          84;          90;          90;          92;          89;          92;          91;          92;
          92;          89;          85;          88;          87;          92;          84;          90;          91;         173;
          96;          95;          91;          88;          86;          85;          95;          88;          93;         172;
          87;          86;          81;          90;          83;          89;          92;          93;          91;         165;
          91;          88;          92;          85;          87;          91;          88;          84;          89;         166;
          86;          89;          90;          92;          91;          90;          90;          88;          82;         161;
          96;          91;          87;          93;          89;          95;          82;          87;          87;         174;
          89;          95;          90;          89;          90;          89;          90;          89;          95;         167;
          87;          84;          90;          84;          84;          91;          94;          94;          89;         170;
          87;         172;         166;         166;         159;         171;         168;         174;         167;         326;
 time step =           21 ;
          90;          92;          93;          88;          88;          87;          91;          91;          88;          85;
          88;          93;          91;          83;          88;          89;          86;          89;          85;         161;
          93;          91;          87;          88;          84;          93;          92;          88;          90;         168;
          93;          91;          87;          91;          89;          91;          89;          90;          89;         169;
          89;          81;          87;          92;          91;          90;          87;          89;          86;         168;
          89;          88;          88;          96;          85;          87;          93;          88;          85;         164;
          90;          86;          88;          91;          90;          88;          89;          88;          87;         167;
          91;          87;          85;          87;          94;          91;          90;          94;          89;         179;
          86;          88;          88;          89;          90;          90;          93;          87;          88;         162;
          94;         162;         178;         172;         167;         167;         172;         171;         166;         327;
 time step =           22 ;
          90;          91;          89;          92;          91;          87;          92;          88;          92;          90;
          91;          89;          87;          88;          93;          84;          87;          86;          81;         168;
          87;          88;          86;          93;          88;          89;          94;          91;          91;         167;
          90;          88;          88;          91;          89;          92;          89;          89;          92;         160;
          87;          89;          91;          87;          84;          89;          90;          88;          90;         171;
          86;          88;          89;          91;          89;          89;          84;          96;          91;         168;
          92;          90;          90;          85;          93;          92;          90;          83;          94;         166;
          92;          88;          94;          92;          89;          94;          91;          88;          92;         172;
          95;          88;          93;          89;          87;          84;          86;          90;          84;         177;
          79;         177;         163;         173;         166;         162;         177;         165;         174;         311;
 time step =           23 ;
