 time step =            1 ;
           0;           0;           0;         228;           0;           0;           0;           0;           0;           0;
           0;         211;         233;           0;           0;           0;           0;           0;         205;           0;
           0;           0;           0;           0;           0;           0;           0;         228;           0;           0;
           0;           0;         229;           0;           0;           0;           0;         192;           0;           0;
           0;           0;           0;           0;           0;           0;           0;         211;           0;           0;
           0;           0;           0;           0;           0;           0;           0;           0;         211;           0;
           0;           0;           0;           0;           0;           0;         244;           0;           0;           0;
           0;           0;         178;           0;           0;           0;           0;           0;           0;         204;
           0;         231;           0;           0;           0;           0;           0;           0;           0;           0;
           0;           0;           0;           0;           0;           0;           0;           0;           0;           0;
 time step =            2 ;
           0;           0;           0;         222;           0;           0;           0;           0;           0;           0;
           0;         221;         251;           0;           0;           0;           0;           0;         212;           0;
           0;           0;           0;           0;           0;           0;           0;         194;           0;           0;
           0;           0;         221;           0;           0;           0;           0;           0;           0;           0;
           0;           0;           0;           0;           0;           0;           0;         208;           0;           0;
           0;           0;           0;           0;           0;           0;           0;           0;         208;           0;
           0;           0;           0;           0;           0;           0;         225;           0;           0;           0;
           0;           0;           0;           0;           0;           0;           0;           0;           0;         220;
           0;         197;           0;           0;           0;           0;           0;           0;           0;           0;
           0;           0;           0;           0;           0;           0;           0;           0;           0;           0;
 time step =            3 ;
           0;           0;           0;         127;           0;           0;           0;           0;           0;           0;
           0;          92;         119;           0;           0;           0;           0;           0;         169;           0;
           0;           0;           0;           0;           0;           0;           0;         177;           0;           0;
           0;           0;         175;           0;           0;           0;           0;           0;           0;           0;
           0;           0;           0;           0;           0;           0;           0;         103;           0;           0;
           0;           0;           0;           0;           0;           0;           0;           0;         111;           0;
           0;           0;           0;           0;           0;           0;         153;           0;           0;           0;
           0;           0;           0;           0;           0;           0;           0;           0;           0;         154;
           0;         129;           0;           0;           0;           0;           0;           0;           0;           0;
           0;           0;           0;           0;           0;           0;           0;           0;           0;           0;
 time step =            4 ;
           0;           0;           0;          86;           0;           0;           0;           0;           0;           0;
           0;          68;          70;           0;           0;           0;           0;           0;         119;           0;
