 time step =            1 ;
          66;          78;          72;          76;          58;          54;          51;           0;
          54;         144;         109;         119;          84;          55;          75;          91;
          70;          83;          91;          64;          70;          50;          51;          62;
          53;          51;          60;          75;          67;          73;          63;          46;
          46;          52;          62;          84;          91;          56;          56;          58;
          51;          50;          35;          41;          67;          96;          56;          49;
          68;          46;          54;          82;          96;          47;          82;          47;
           0;          45;          75;          83;          90;          61;          61;          80;
 time step =            2 ;
          42;          49;          55;          31;          23;          32;          26;           0;
          14;         111;          63;          79;          54;          36;          62;          81;
          42;          41;          69;          43;          64;          36;          42;          59;
          48;          43;          41;          56;          55;          64;          53;          46;
          36;          41;          48;          69;          81;          42;          41;          61;
          42;          42;          20;           3;          50;          69;          47;          53;
          63;          40;          16;          24;          42;          19;          69;          70;
           0;          37;          51;          35;          43;          56;         102;          99;
 time step =            3 ;
          29;          30;          19;           0;           0;          11;          20;           0;
           0;          65;           6;          40;          10;          28;          53;          73;
          20;          16;          38;           0;          52;          32;          31;          49;
          41;          26;          44;          47;          43;          53;          44;          43;
          23;          24;          39;          57;          74;          28;          34;          67;
          25;          21;           0;           0;          22;          49;          29;          43;
          47;          17;           0;           0;           0;           0;          65;          78;
           0;          24;          46;           7;          20;          34;         112;         112;
 time step =            4 ;
          10;           1;           0;           0;           0;           0;           6;           0;
           0;          24;           0;           0;           0;          12;          35;          68;
           0;           0;           7;           0;          34;          26;          30;          42;
          29;           9;          27;          36;          36;          38;          35;          39;
          18;           4;          29;          40;          60;          19;          24;          62;
           8;           5;           0;           0;           0;          35;          15;          38;
          42;           0;           0;           0;           0;           0;          51;          75;
           0;          19;          35;           0;           0;          21;         111;           1;
 time step =            5 ;
           0;           0;           0;           0;           0;           0;           0;           0;
           0;           0;           0;           0;           0;           8;          24;          73;
           0;           0;           0;           0;           1;          14;          23;          48;
          11;           0;          12;          15;          29;          28;          30;          42;
           8;           1;          23;          28;          44;          21;          10;          55;
           0;           7;           0;           0;           0;          14;           8;          28;
          29;           0;           0;           0;           0;           0;          35;          65;
           0;          23;          18;           0;           0;           8;          94;          23;
 time step =            6 ;
           0;           0;           0;           0;           0;           0;           0;           0;
           0;           0;           0;           0;           0;           5;          18;          63;
           0;           0;           0;           0;           0;           1;           5;          34;
