 time step =            1 ;
  -3;  -3;  -3;  -3;  -3;  -3;  -3;  -3;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
 time step =            2 ;
  -3;  -3;  -3;  -3;  -3;  -3;  -3;  -3;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
 time step =            3 ;
  -3;  -3;  -3;  -3;  -3;  -3;  -3;  -3;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
 time step =            4 ;
  -3;  -3;  -3;  -3;  -3;  -3;  -3;  -3;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
 time step =            5 ;
  -3;  -3;  -3;  -3;  -3;  -3;  -3;  -3;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
 time step =            6 ;
  -3;  -3;  -3;  -3;  -3;  -3;  -3;  -3;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
 time step =            7 ;
  -3;  -3;  -3;  -3;  -3;  -3;  -3;  -3;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
 time step =            8 ;
  -3;  -3;  -3;  -3;  -3;  -3;  -3;  -3;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
 time step =            9 ;
  -3;  -3;  -3;  -3;  -3;  -3;  -3;  -3;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
 time step =           10 ;
  -3;  -3;  -3;  -3;  -3;  -3;  -3;  -3;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
 time step =           11 ;
  -3;  -3;  -3;  -3;  -3;  -3;  -3;  -3;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
 time step =           12 ;
  -3;  -3;  -3;  -3;  -3;  -3;  -3;  -3;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
 time step =           13 ;
  -3;  -3;  -3;  -3;  -3;  -3;  -3;  -3;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
 time step =           14 ;
  -3;  -3;  -3;  -3;  -3;  -3;  -3;  -3;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
 time step =           15 ;
  -3;  -3;  -3;  -3;  -3;  -3;  -3;  -3;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
  -3;  -1;  -1;  -1;  -1;  -1;  -1;  -1;
