 time step =            1 ;
          24;          44;          52;          43;          28;          31;          41;          45;          37;           0;
          56;          73;          66;          37;          33;          28;          50;          69;          87;          70;
          54;          66;          51;          45;          33;          37;          12;          98;          91;          65;
          50;          91;         103;          88;          39;          21;          36;          49;          91;          67;
          32;          64;          69;          52;          57;          37;          45;          53;          77;          51;
          43;          32;          66;          62;          41;          68;          42;          21;          46;          47;
          27;          44;          55;          64;          62;          50;         124;          46;          47;          24;
          55;          39;          40;          62;          37;          53;          61;          46;          42;          30;
          29;          52;          45;          78;          57;          51;          43;          46;          76;          49;
           0;          52;          47;          33;          44;          54;          58;          51;          54;          78;
 time step =            2 ;
           1;           5;          12;           5;           0;          23;          29;          16;           7;           0;
          15;          25;           0;           0;          18;          12;          33;          27;          29;          53;
          31;          14;           0;          15;          17;          25;           0;          23;          38;          44;
          38;          60;          69;          67;          29;          11;           5;           0;          48;          84;
          14;          48;          48;          37;          47;           8;          12;           0;          25;          51;
          23;          24;          44;          54;          30;          54;          20;           0;           7;          12;
           0;          22;          34;          33;          47;          40;         114;          28;           0;           7;
           4;           0;           4;          38;          14;          42;          49;          30;          17;           7;
           0;           0;           9;          54;          43;          44;          26;          34;          54;          37;
           0;          29;          26;          12;          32;          50;          64;          43;          61;          94;
 time step =            3 ;
           0;           0;           0;           0;           0;          11;          19;           0;           0;           0;
           0;           0;           0;           0;           0;           0;          19;           0;           0;          35;
           7;           0;           0;           0;           0;           5;           0;           0;           0;          40;
          15;          27;          41;          32;          13;           0;           0;           0;          19;          81;
           0;          20;          24;           2;          35;           0;           0;           0;           0;          43;
           8;          11;          33;          51;          22;          41;           0;           0;           0;           0;
           0;          10;           0;           4;          28;          24;         106;          14;           0;           0;
           0;           0;           0;           8;           8;          34;          50;           7;           0;           0;
           0;           0;           0;          27;          26;          36;          15;          21;          26;           5;
           0;           0;          10;           0;          20;          42;          68;          36;          48;         116;
 time step =            4 ;
           0;           0;           0;           0;           0;          19;           8;           0;           0;           0;
           0;           0;           0;           0;           0;           0;          14;           0;           0;          30;
           3;           0;           0;           0;           0;           0;           0;           0;           0;          18;
           0;          22;          23;          18;          10;           0;           0;           0;           6;          79;
           0;           3;           6;           0;          21;           0;           0;           0;           0;          15;
           0;           0;          23;          31;           8;          36;           0;           0;           0;           0;
           0;           0;           0;           0;          24;          10;          94;           0;           0;           0;
           0;           0;           0;           0;           0;          25;          49;           1;           0;           0;
           0;           0;           0;          11;          19;          19;           2;           6;          15;           4;
           0;           0;           0;           2;          10;          46;          74;          43;          51;           6;
 time step =            5 ;
           0;           0;           0;           0;           0;           4;           1;           0;           0;           0;
           0;           0;           0;           0;           0;           0;           5;           0;           0;          18;
           0;           0;           0;           0;           0;           0;           0;           0;           0;           4;
           0;           8;           0;           1;           6;           0;           0;           0;           0;          73;
           0;           0;           0;           0;          11;           0;           0;           0;           0;          18;
           0;           0;          12;          20;           0;          25;           0;           0;           0;           0;
           0;           0;           0;           0;           8;           0;          83;           0;           0;           4;
           0;           0;           0;           0;           0;          22;          50;           0;           0;           0;
           0;           0;           0;           0;          13;          18;           0;           0;           0;           0;
           0;           3;           8;           1;          13;          48;          77;          34;          32;          29;
 time step =            6 ;
           0;           0;           0;           0;           0;           0;           0;           0;           0;           0;
           0;           0;           0;           0;           0;           0;           0;           0;           0;          12;
           0;           0;           0;           0;           0;           0;           0;           0;           0;           6;
           0;           0;           0;           2;           0;           0;           0;           0;           0;          75;
           0;           0;           0;           0;           4;           0;           0;           0;           0;          10;
           0;           0;           0;          12;           0;          11;           0;           0;           0;           9;
           0;           0;           0;           0;           0;           0;          72;           0;           0;           0;
           0;           9;           0;           0;           0;          11;          40;           0;           0;           0;
           0;           0;           0;           0;           0;           2;           0;           0;           0;           3;
           0;          10;           2;           0;          14;          36;          72;          23;          37;          53;
 time step =            7 ;
           0;           0;           0;           0;           0;           0;           0;           0;           0;           0;
           0;           0;           0;           0;           0;           0;           0;           0;           0;          15;
           0;           0;           0;           0;           0;           0;           0;           0;           0;           0;
           0;           0;           0;           0;           0;           0;           0;           0;           0;          73;
           0;           0;           0;           0;           0;           0;           0;           0;           0;          10;
           0;           0;           0;           0;           0;           1;           0;           0;           0;          16;
           0;           0;           0;           0;           0;           0;          69;           0;           0;           0;
           0;           0;           0;           0;           0;           0;          29;           0;           0;           0;
           0;           0;           0;           0;           0;           0;           0;           0;           0;           0;
