 time step =            1 ;
  0;  1;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  1;  0;  0;  0;
  0;  0;  0;  1;  0;  0;  0;  0;
 time step =            2 ;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  2;  0;  0;  0;
  0;  0;  0;  2;  0;  0;  0;  0;
 time step =            3 ;
  1;  1;  1;  1;  1;  1;  1;  0;
  1;  1;  1;  1;  1;  0;  1;  1;
  1;  1;  1;  1;  1;  0;  0;  0;
  0;  0;  1;  1;  1;  1;  1;  1;
  1;  1;  1;  1;  1;  1;  1;  1;
  1;  0;  0;  0;  1;  1;  1;  1;
  1;  1;  1;  1;  3;  1;  1;  1;
  0;  1;  1;  3;  1;  1;  1;  1;
 time step =            4 ;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  0;  0;  1;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  2;  0;  0;  0;
  0;  0;  0;  2;  0;  0;  0;  0;
 time step =            5 ;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  0;  0;  2;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  0;  0;  0;
  0;  0;  0;  0;  0;  1;  0;  0;
  0;  0;  0;  0;  3;  0;  0;  0;
  0;  0;  0;  3;  0;  0;  0;  1;
 time step =            6 ;
  1;  0;  1;  0;  0;  0;  1;  0;
  1;  1;  0;  1;  0;  1;  1;  1;
  0;  1;  1;  0;  1;  0;  1;  3;
  1;  0;  1;  1;  0;  1;  0;  1;
  0;  0;  0;  1;  1;  0;  1;  1;
  0;  0;  0;  1;  0;  2;  0;  1;
  1;  0;  0;  1;  4;  0;  1;  2;
