 time step =            1 ;
          18;          27;          20;          22;          20;           8;          27;          14;
          24;          24;          20;          29;           6;          23;          17;          12;
           7;          27;          24;          17;          23;          17;          16;          14;
          22;          21;          19;          23;          23;          32;           8;          15;
          20;          24;          21;          23;          20;          16;          20;          23;
          18;          19;          17;          20;          14;          22;          12;          26;
          23;          18;          20;          19;           5;          22;          23;          25;
           5;          27;          22;          21;          15;          20;          10;          19;
 time step =            2 ;
          22;          21;          19;          20;          20;           6;          26;           8;
          25;          27;          23;          16;          15;          20;          20;          24;
          13;          22;          20;          22;          24;          16;          28;          22;
          25;          22;          24;          19;          23;          23;          14;          28;
          33;          25;          32;          19;          22;          19;          15;          24;
          13;          24;          27;          22;          21;          31;           8;          24;
          29;          21;          21;          23;           8;          27;          22;          26;
           8;          19;          21;          21;           7;          26;          10;          28;
 time step =            3 ;
          13;          28;          21;          20;           7;           7;           7;           7;
          27;          11;          17;          15;           8;          20;          26;          19;
           9;          18;           9;          26;          17;          20;          21;          20;
          33;          22;          24;          21;          16;          25;          10;          23;
          28;          16;          24;          14;           8;           5;           6;           8;
          14;          16;          25;          21;          24;           9;          15;          29;
          10;          20;          24;          28;           7;          20;           4;          17;
           8;          18;          26;          26;          10;          26;          10;           8;
 time step =            4 ;
          27;          21;          25;          24;          13;           9;          19;           7;
          19;          13;          27;          28;          13;           9;          19;          12;
          11;          22;          17;          27;           5;          27;          20;          19;
          15;          13;          17;          13;          31;          17;          13;           7;
           8;          19;          20;          17;          10;           7;           8;           9;
          15;          22;          17;          15;          21;           7;          13;          13;
          14;          13;          27;          20;           7;          24;          10;          10;
           7;           9;          10;          25;          10;          26;          24;          21;
 time step =            5 ;
          27;          26;          20;          18;          12;          12;          19;          11;
          26;          14;          32;          25;          14;          16;          14;          14;
          11;          28;           9;          32;           7;          29;          19;          26;
           4;          10;          22;          14;          15;          15;          12;          22;
          27;          28;          21;          25;          12;           7;           6;          11;
          10;          26;          25;          19;          20;          12;          13;          24;
          10;          28;          28;          18;          12;          25;           7;          15;
           6;          11;           9;          19;           7;          10;          15;          11;
 time step =            6 ;
          20;          18;          18;          19;          11;          15;          15;           4;
          19;          15;          26;          20;           9;          17;          24;           9;
          10;          15;          10;          26;           8;          17;          22;          19;
          11;          13;          22;          29;          20;          32;          20;          24;
          22;          21;          18;          22;          18;          23;          22;          16;
          10;          14;          20;          18;          19;           6;           9;          13;
          18;          23;          17;          22;          11;          14;          10;          22;
           6;          11;           8;          18;           9;          16;           8;          20;
 time step =            7 ;
          23;          19;          25;          24;          10;          10;          20;           8;
          18;          21;          21;          17;           9;          26;          22;          14;
          13;          25;           8;          22;          13;          20;          20;          11;
           9;          13;          30;          16;          17;          15;          29;          14;
          21;          20;          25;          13;           5;          15;          14;          11;
          12;          15;          32;          21;          23;           7;          11;          21;
          29;          19;          24;          23;          14;          20;          14;          26;
           9;          15;           6;          19;          15;          19;          15;           5;
 time step =            8 ;
          20;          14;          22;          16;           5;           8;          19;           6;
          12;          13;          18;          28;          13;          16;          20;          10;
          12;          15;          16;          35;           9;          16;          20;           9;
          11;          12;          24;          17;          24;          36;          17;          21;
          25;          10;           5;          22;          11;          17;          24;           8;
           4;           7;          24;          25;          17;          14;          14;          25;
          29;          24;          23;          28;           8;          17;          14;          16;
           4;          20;          15;          15;           7;          18;          14;           7;
 time step =            9 ;
          16;          10;          24;          17;           8;           8;          23;           5;
          16;          19;           8;          18;          16;          24;          16;           9;
           7;          14;          14;          19;           8;          20;          21;          11;
          11;          12;          21;          21;          15;          23;          25;          19;
          25;          28;          10;          29;           8;          12;          10;          16;
           3;          11;          20;          28;          16;          13;          13;          24;
          19;          15;          22;          15;          13;          23;          14;          19;
           6;           6;           8;          24;          19;          12;          13;          10;
 time step =           10 ;
          17;          10;          21;          18;          13;           9;          20;           2;
          21;          17;          15;          25;          12;          18;          23;           8;
          11;          19;           9;          21;          10;          13;          13;          21;
          14;          13;          25;          17;          20;          16;          16;          18;
          21;          18;          11;          25;           7;          23;          17;          13;
          14;           6;          20;          20;          20;          11;           8;          19;
          17;          15;          24;          28;          13;          20;           6;          13;
           5;          12;          11;          19;           7;          19;          15;          16;
