 time step =            1 ;
          22;          20;          18;          16;          29;          18;          25;           8;
          17;          16;          12;          13;          15;          18;          21;          13;
          20;          26;          15;          25;          26;          19;          29;          25;
          25;          25;          24;          26;          23;          16;          21;          20;
          26;          22;          20;          22;          16;          22;          23;          27;
          21;          24;          23;          21;          18;          14;          24;          22;
          21;          27;          21;          10;          24;          30;          30;          21;
          11;          25;          22;          17;           8;          24;          18;          18;
 time step =            2 ;
          28;          24;          15;          23;          19;          27;          29;          12;
          27;           8;          24;          12;          22;          26;          22;          22;
          22;          28;          20;          17;          14;          21;          24;          21;
          20;          18;          28;          28;          23;          21;          21;          22;
          17;          22;          19;          27;          20;          21;          28;          17;
          18;          22;          24;          21;          14;          29;          23;          20;
          25;          16;          24;          13;          29;          24;          22;          25;
          16;          20;          24;          25;          17;          18;          13;          23;
 time step =            3 ;
          23;          23;          21;          22;          15;          24;          22;          13;
          15;          18;          30;          15;          27;          17;          20;          27;
          21;          24;          25;          31;          19;          21;          22;          28;
          15;          18;          15;          14;          21;          22;          21;          30;
          26;          21;          16;          17;          15;          20;          17;          19;
          31;          27;          21;           8;          25;          25;          25;          26;
          26;          37;          16;           6;          27;          25;          16;          20;
           6;          25;          18;          19;          10;          22;          12;          31;
 time step =            4 ;
          25;          24;          13;           7;          11;          18;          20;          14;
           8;          10;          11;           7;          13;          21;          25;          23;
          25;          13;          17;           6;          18;          19;          13;          23;
          24;          22;          24;          19;          18;          25;          25;          27;
          15;          27;          20;          23;          23;          21;          17;          18;
          25;          25;          11;           9;          23;          24;          27;          25;
          18;          25;           5;           3;           4;           9;          23;          22;
          13;          20;          21;          16;           5;          22;          22;          26;
 time step =            5 ;
          12;           5;           7;           6;           6;           9;          13;           8;
           7;           9;           4;           3;          11;          13;          24;          16;
          10;           4;           8;           9;          22;          20;          17;          18;
          29;          20;          25;          28;          16;          19;          21;          15;
          19;          17;          18;          23;          21;          18;          23;          28;
          14;          14;          12;           6;          12;          21;          19;          22;
          20;          10;           6;           4;           1;           8;          23;          21;
           9;          20;          21;          10;          10;          18;          23;           9;
 time step =            6 ;
           7;           9;           6;           9;          10;           7;           4;          11;
           8;          10;           7;           5;          12;          12;          21;          28;
          16;           9;          11;          11;           6;          22;          25;          30;
          25;          14;          21;          12;          22;          19;          17;          18;
          15;           7;          17;          21;          18;          30;          22;          23;
           8;          16;          12;          12;          18;          20;          19;          21;
          22;          11;          10;          16;          13;          13;          16;          19;
           9;          20;          14;          23;          12;          19;          24;          23;
 time step =            7 ;
          11;          12;           6;           5;           8;           5;           8;          13;
           8;           8;          10;           4;           9;          12;          21;          24;
           8;          10;          10;           9;          12;          12;          17;          21;
          11;          12;          12;          16;          29;          18;          17;          30;
           5;          13;          28;          23;          28;          13;           8;          23;
          10;           4;           9;           8;           9;          12;          11;          22;
          19;          10;          10;          14;           8;          16;          16;          16;
          10;          24;          28;          28;          24;          21;          16;          22;
 time step =            8 ;
           9;           8;          13;          12;           9;           9;          10;          13;
          11;          17;          12;          11;          14;          13;          21;          25;
          12;          15;           7;          19;           9;           6;           9;          28;
           8;          15;          11;          11;          14;          18;          26;          16;
          11;          12;          12;          15;          21;          16;          12;          21;
          13;          11;          14;           8;           7;           9;          11;          19;
          18;          13;          16;          15;          10;          14;          23;          20;
          12;          19;          23;          20;          18;          23;          21;          16;
 time step =            9 ;
           9;          10;           7;          14;          17;           7;          11;           9;
          13;          12;           4;          11;           8;          12;          15;          25;
          11;           6;           6;           8;           9;          15;          12;          18;
          12;           7;          16;           9;           5;          10;          14;          15;
          17;          10;          12;          12;          19;          12;           5;          14;
          14;           8;          11;          13;           8;          16;          11;          22;
          13;           8;          14;           9;           7;          13;          16;          30;
           9;          23;          17;          25;          18;          25;          21;          19;
 time step =           10 ;
           6;          12;          11;           8;          11;           6;          14;          13;
          10;          12;          14;          11;           9;           9;          12;          27;
           9;          10;          13;           9;          14;           8;          12;          11;
           7;           9;          19;           7;           9;          12;          14;          21;
          11;           2;          16;           5;          16;           7;           9;          34;
           8;          10;          14;           9;          17;           8;          12;          14;
          10;           9;          12;           9;          15;           7;          13;          22;
          15;          23;          26;          19;          26;          17;          21;          18;
 time step =           11 ;
           5;           6;          11;          12;          11;           6;          17;          11;
           8;          14;          11;           9;          13;           7;           6;          20;
          11;          15;          12;          11;          11;          18;          15;          27;
           9;          12;          14;          14;          14;           6;          10;          12;
          11;           9;          14;          14;           9;          12;          13;          20;
           8;          18;          11;          12;          12;          11;          12;          23;
          10;           9;           6;           8;          10;          14;           6;          26;
           8;          15;          28;          20;          22;          28;          23;          25;
 time step =           12 ;
           9;          11;           8;          10;          16;          17;           8;           8;
           9;          15;          18;          12;          10;          10;          10;          20;
           8;          13;          14;          10;           9;          20;          10;          21;
          10;          11;          12;          14;           9;          12;           7;          18;
           9;          13;          14;          15;          16;           6;           9;          21;
